verdict,group,path,bytes,class,purpose,sha256,evidence,referencers,git,backup,risk,approved
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/FIX_EvernightMoon_MF_Unarmed_Walk_Fwd_Right.uasset,458413,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/FIX_EvernightMoon_BS_Idle_Walk_Run,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/FIX_EvernightMoon_MF_Unarmed_Walk_Left.uasset,459541,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/FIX_EvernightMoon_BS_Idle_Walk_Run,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/FIX_EvernightMoon_MF_Unarmed_Walk_Right.uasset,459524,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/FIX_EvernightMoon_BS_Idle_Walk_Run,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/FIX_EvernightMoon_MM_Fall_Loop.uasset,458715,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/FIX_EvernightMoon_ABP_Unarmed,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/FIX_EvernightMoon_MM_Idle.uasset,458591,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/FIX_EvernightMoon_BS_Idle_Walk_Run; /Game/Presentation/Animation/Locomotion/EvernightMoon/FIX_EvernightMoon_ABP_Unarmed,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/FIX_EvernightMoon_MM_Jump.uasset,458687,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/FIX_EvernightMoon_ABP_Unarmed,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/FIX_EvernightMoon_MM_Land.uasset,458847,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/FIX_EvernightMoon_ABP_Unarmed,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_ABP_Unarmed.uasset,379496,AnimBlueprint,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_BS_Idle_Walk_Run.uasset,53743,BlendSpace,蓝图 / 数据 / 其他资源,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_ABP_Unarmed,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_MF_Unarmed_Jog_Bwd.uasset,742669,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_BS_Idle_Walk_Run,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_MF_Unarmed_Jog_Bwd_Left.uasset,744532,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_BS_Idle_Walk_Run,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_MF_Unarmed_Jog_Bwd_Right.uasset,744506,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_BS_Idle_Walk_Run,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_MF_Unarmed_Jog_Fwd.uasset,789049,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_BS_Idle_Walk_Run,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_MF_Unarmed_Jog_Fwd_Left.uasset,791278,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_BS_Idle_Walk_Run,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_MF_Unarmed_Jog_Fwd_Right.uasset,791279,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_BS_Idle_Walk_Run,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_MF_Unarmed_Jog_Left.uasset,749004,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_BS_Idle_Walk_Run,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_MF_Unarmed_Jog_Right.uasset,786184,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_BS_Idle_Walk_Run,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_MF_Unarmed_Walk_Bwd.uasset,860768,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_BS_Idle_Walk_Run,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_MF_Unarmed_Walk_Bwd_Left.uasset,863900,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_BS_Idle_Walk_Run,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_MF_Unarmed_Walk_Bwd_Right.uasset,863829,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_BS_Idle_Walk_Run,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_MF_Unarmed_Walk_Fwd.uasset,743143,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_BS_Idle_Walk_Run,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_MF_Unarmed_Walk_Fwd_Left.uasset,744911,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_BS_Idle_Walk_Run,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_MF_Unarmed_Walk_Fwd_Right.uasset,744801,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_BS_Idle_Walk_Run,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_MF_Unarmed_Walk_Left.uasset,746277,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_BS_Idle_Walk_Run,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_MF_Unarmed_Walk_Right.uasset,745953,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_BS_Idle_Walk_Run,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_MM_Fall_Loop.uasset,999595,AnimSequence,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/author_content.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),/Game/Presentation/Animation/Locomotion/EvernightMoon/LIVE_EvernightMoon_ABP_Unarmed,untracked,external local archive + SHA-256 manifest required,中,NO
